id,recency,history_segment,history,mens,womens,region,newbie,channel,treatment,conversion
18217,9,2,188.75,0,1,1,0,1,2,0
18218,6,1,46.61,0,1,1,1,0,1,0
18219,1,5,674.46,1,0,1,1,2,2,0
18220,12,1,58.61,1,0,1,0,0,0,0
18221,10,3,265.75,0,1,1,0,2,1,0
18222,3,4,405.77,1,0,2,0,2,0,0
18223,1,5,505.14,0,1,0,1,1,1,0
18224,5,3,335.02,1,0,1,0,1,0,0
18225,5,2,191.61,0,1,0,0,1,2,0
18226,1,2,180.72,0,1,1,0,1,2,0
18227,1,5,653.21,1,1,1,1,2,1,0
18228,10,2,181.93,0,1,1,1,0,2,0
18229,5,5,651.54,1,1,2,1,0,0,0
18230,9,1,29.99,0,1,1,1,0,1,0
18231,9,1,29.99,1,0,0,0,0,0,0
18232,1,1,29.99,1,0,1,1,0,2,0
18233,10,2,148.82,1,0,1,1,0,1,0
18234,5,7,1052.37,1,1,2,1,1,1,0
18235,10,4,350.63,1,1,1,1,0,0,0
18236,6,3,213.51,1,1,1,1,2,1,0
18237,9,1,78.3,1,0,0,0,1,1,0
18238,1,5,686.08,1,1,0,1,0,0,0
18239,4,1,29.99,1,0,1,0,1,0,0
18240,4,3,293.75,0,1,1,0,0,2,0
18241,2,4,352.86,1,1,1,1,1,0,0
18242,4,1,43.6,0,1,2,1,0,1,0
18243,10,2,137.49,1,0,1,1,0,0,0
18244,12,3,303.44,1,1,1,0,0,0,0
18245,10,3,246.78,0,1,1,1,1,1,0
18246,1,1,30.11,1,0,0,1,1,0,0
18247,2,5,631.3,1,0,1,1,1,2,0
18248,6,3,242.09,1,1,0,0,0,2,0
18249,12,2,111.23,0,1,1,1,1,1,0
18250,1,1,29.99,1,0,2,1,0,0,0
18251,10,2,139.33,0,1,1,0,1,0,0
18252,10,1,29.99,1,0,1,1,1,0,0
18253,4,3,268.88,0,1,2,1,1,1,0
18254,10,4,498.38,1,1,0,1,0,1,0
18255,3,3,243.3,0,1,2,0,0,0,0
18256,2,5,515.66,1,0,1,1,0,1,0
18257,10,1,29.99,0,1,0,0,1,2,0
18258,9,2,175.98,1,0,1,1,1,1,0
18259,1,5,567.77,0,1,0,1,2,1,0
18260,9,1,41.89,0,1,1,1,1,0,0
18261,10,5,677.93,1,0,1,1,0,2,0
18262,11,1,48.34,0,1,2,1,0,1,0
18263,2,1,83.03,0,1,0,0,1,0,0
18264,5,1,50.92,0,1,1,1,0,1,0
18265,9,3,241.21,1,0,1,1,0,0,0
18266,3,1,31.53,0,1,1,0,1,2,1
18267,2,4,360.28,1,0,0,0,0,2,0
18268,10,5,587.08,1,0,0,1,1,1,0
18269,3,1,41.73,1,0,2,0,1,2,0
18270,4,2,108.06,1,0,0,1,1,0,0
18271,7,2,156.15,1,0,1,0,0,2,0
18272,10,1,29.99,0,1,0,0,0,0,0
18273,1,6,774.26,1,1,1,1,2,1,0
18274,9,1,30.78,1,0,0,1,1,0,0
18275,3,2,156.33,0,1,1,0,1,2,0
18276,4,5,745.39,1,0,0,1,1,1,0
18277,12,2,163.72,1,0,1,0,1,1,0
18278,3,1,54.13,0,1,2,0,0,2,0
18279,9,1,93.56,0,1,1,0,1,2,0
18280,10,1,29.99,0,1,0,1,0,2,0
18281,8,1,32.45,1,0,2,1,1,0,0
18282,8,1,64.41,0,1,0,0,0,0,0
18283,2,3,283.09,0,1,1,0,0,1,0
18284,8,2,140.8,1,0,1,1,1,0,0
18285,6,1,91.92,1,0,2,0,0,0,0
18286,10,1,61.08,0,1,0,1,0,1,0
18287,10,1,29.99,0,1,0,0,0,0,0
18288,4,1,29.99,0,1,2,1,0,2,0
18289,10,1,29.99,1,0,0,1,1,0,0
18290,8,1,29.99,0,1,1,0,0,1,0
18291,12,1,88.65,1,0,1,0,0,1,0
18292,10,2,120.6,0,1,1,1,0,2,0
18293,8,1,35.8,0,1,1,1,0,2,0
18294,8,1,74.67,1,0,2,1,1,0,0
18295,6,1,65.9,1,0,0,0,0,0,0
18296,12,2,177.43,0,1,1,1,1,1,0
18297,7,3,321.07,1,0,1,0,0,2,0
18298,10,1,29.99,0,1,1,0,1,1,0
18299,2,2,126.28,1,0,1,0,1,1,0
18300,10,2,126.64,0,1,0,1,1,0,0
18301,6,1,29.99,0,1,1,0,1,1,0
18302,5,1,39.72,1,0,1,1,0,2,0
18303,3,2,148.03,1,0,1,1,1,2,0
18304,1,4,380.93,0,1,0,0,0,0,0
18305,4,5,523.34,1,0,0,1,2,2,0
18306,9,4,483.77,1,0,0,0,1,1,0
18307,5,3,209.08,1,0,0,0,2,1,0
18308,2,4,447.09,1,0,2,1,0,1,0
18309,8,2,170.96,0,1,1,0,1,0,0
18310,3,2,198.9,0,1,0,1,0,2,0
18311,1,3,285.42,1,0,0,1,0,0,0
18312,3,6,847.38,1,1,1,1,2,1,0
18313,6,1,61.71,0,1,0,1,1,0,0
18314,4,2,171.02,1,0,1,0,0,1,0
18315,3,1,90.22,1,0,1,0,1,2,0
18316,2,4,352.85,0,1,1,1,0,2,0
18317,1,2,145.29,1,0,1,1,0,1,0
18318,7,3,336.81,0,1,1,0,0,1,0
18319,2,1,91.43,1,0,0,1,0,2,0
18320,3,4,426.11,1,1,0,0,1,2,0
18321,4,2,128.82,0,1,0,0,0,2,0
18322,12,1,66.23,0,1,1,0,1,2,0
18323,11,2,172.51,0,1,1,0,1,2,0
18324,1,1,30.79,0,1,1,1,0,2,0
18325,5,1,54.85,1,0,0,1,0,0,0
18326,7,1,92.4,0,1,1,0,1,2,0
18327,8,5,631.82,1,0,1,1,0,1,0
18328,2,1,95.65,1,0,1,0,1,0,0
18329,11,5,641.78,1,1,0,1,0,0,0
18330,10,1,90.83,1,0,1,1,0,1,0
18331,10,2,100.31,0,1,1,1,0,0,0
18332,9,1,34.59,0,1,1,1,1,0,0
18333,4,1,67.88,1,0,1,0,1,1,0
18334,5,1,71.41,0,1,0,1,1,1,0
18335,5,4,478.49,1,1,1,0,2,1,0
18336,3,2,146.09,0,1,0,0,1,2,0
18337,10,2,157.53,0,1,0,0,1,0,0
18338,4,1,64.52,0,1,1,1,1,2,0
18339,6,2,106.0,1,0,2,0,0,1,0
18340,3,6,762.14,1,0,0,1,2,0,0
18341,8,1,29.99,1,0,1,1,0,0,0
18342,9,4,473.04,1,0,2,1,2,2,0
18343,2,1,29.99,0,1,0,0,1,0,0
18344,4,5,517.34,0,1,1,1,0,0,0
18345,1,3,335.75,1,0,0,0,0,0,0
18346,5,5,543.98,1,0,0,1,2,0,0
18347,10,3,321.09,1,0,1,0,1,0,0
18348,10,3,278.69,1,0,1,0,0,1,0
18349,6,1,44.67,0,1,1,0,0,2,0
18350,1,4,418.2,1,0,0,1,0,2,0
18351,1,1,29.99,1,0,1,0,0,2,0
18352,1,1,29.99,0,1,0,1,1,2,0
18353,5,4,367.69,1,0,2,0,0,2,0
18354,1,1,29.99,0,1,1,0,1,0,0
18355,11,4,422.76,1,1,0,0,1,0,0
18356,4,1,62.41,1,0,0,0,0,2,0
18357,8,1,58.24,0,1,1,1,1,1,0
18358,1,5,732.96,0,1,2,1,2,1,0
18359,10,1,80.64,1,0,1,1,1,1,0
18360,10,1,29.99,1,0,0,1,0,0,0
18361,6,1,68.72,1,0,2,0,0,2,0
18362,6,5,583.98,0,1,1,1,0,2,0
18363,2,4,436.66,0,1,2,0,1,2,0
18364,2,1,29.99,1,0,0,1,0,1,0
18365,8,1,29.99,0,1,1,1,0,2,0
18366,2,6,789.68,1,1,1,1,0,0,0
18367,7,1,40.72,1,0,0,0,0,0,0
18368,2,5,525.95,0,1,0,1,0,1,0
18369,4,1,50.79,1,0,0,1,0,1,0
18370,9,1,29.99,1,0,2,0,1,2,0
18371,2,3,314.96,1,1,0,0,0,2,0
18372,2,3,272.18,1,1,1,1,1,2,0
18373,2,1,50.37,1,0,0,0,1,1,0
18374,1,2,131.8,0,1,1,0,0,0,0
18375,6,1,29.99,1,0,1,1,0,1,0
18376,9,3,285.09,1,0,2,0,0,1,0
18377,1,3,213.94,0,1,2,0,0,2,0
18378,1,3,203.25,1,0,1,1,2,0,0
18379,7,1,59.14,0,1,0,0,0,0,0
18380,1,2,145.76,1,0,0,0,1,0,0
18381,5,5,585.53,1,0,2,1,2,0,0
18382,9,1,29.99,0,1,1,1,1,2,0
18383,2,3,248.0,0,1,0,0,2,1,0
18384,2,3,208.47,1,0,2,1,1,0,0
18385,7,3,329.26,0,1,0,0,0,1,0
18386,10,2,116.24,0,1,0,0,0,0,0
18387,4,1,29.99,0,1,1,1,1,2,0
18388,12,2,154.62,1,0,1,1,0,0,0
18389,4,3,293.88,0,1,0,0,0,0,0
18390,2,2,110.21,1,0,1,1,1,0,0
18391,12,5,551.72,0,1,0,1,1,2,0
18392,7,1,29.99,1,0,0,0,1,1,0
18393,5,1,31.0,0,1,1,0,0,1,0
18394,10,2,167.66,0,1,1,0,0,2,0
18395,3,1,61.85,0,1,2,1,0,2,0
18396,1,3,244.43,0,1,0,1,0,2,0
18397,8,1,88.12,0,1,1,0,1,1,0
18398,10,3,223.15,1,1,0,0,1,0,0
18399,1,1,82.14,0,1,0,1,1,2,0
18400,6,2,132.88,0,1,0,1,0,1,0
18401,12,1,58.2,0,1,0,1,1,1,0
18402,9,2,180.53,0,1,0,1,1,1,0
18403,11,1,35.09,1,0,1,1,1,0,0
18404,2,6,940.8,1,1,0,1,2,2,0
18405,1,2,112.5,1,0,1,1,0,0,0
18406,4,3,234.77,0,1,0,0,1,1,0
18407,1,3,311.63,0,1,0,0,0,1,0
18408,4,4,355.56,0,1,2,1,0,2,0
18409,4,4,485.04,0,1,2,0,2,2,0
18410,10,2,193.81,0,1,1,1,0,2,0
18411,5,2,150.31,1,0,1,1,0,1,0
18412,1,6,938.34,0,1,1,1,1,2,0
18413,9,1,29.99,1,0,1,1,1,1,0
18414,10,3,228.24,1,0,1,0,0,0,0
18415,6,2,166.13,1,0,1,0,1,0,0
18416,1,3,283.84,0,1,0,0,1,2,0
18417,10,2,105.6,1,0,0,0,1,0,0
18418,1,1,93.82,1,0,0,1,1,0,0
18419,10,1,68.77,0,1,1,0,0,1,0
18420,2,1,33.0,0,1,1,1,1,1,0
18421,9,2,196.42,1,0,0,0,0,1,0
18422,1,3,325.78,1,1,1,1,0,2,0
18423,2,2,193.34,1,0,0,1,0,2,0
18424,7,2,157.63,1,0,0,1,1,1,0
18425,3,3,225.45,0,1,0,0,0,1,0
18426,4,2,159.24,1,0,0,0,0,1,0
18427,2,3,278.74,1,1,0,0,1,2,0
18428,3,4,427.13,0,1,1,0,0,1,1
18429,2,4,351.91,1,0,1,0,1,2,0
18430,2,1,60.38,0,1,1,0,0,1,0
18431,1,3,309.41,1,0,1,0,1,2,0
18432,11,2,113.21,0,1,1,1,0,1,0
18433,1,1,29.99,1,0,2,0,0,0,0
18434,5,2,104.23,1,0,0,0,0,2,0
18435,2,4,417.04,0,1,1,1,0,2,0
18436,2,7,1016.97,1,1,1,1,2,1,0
18437,8,2,194.71,1,0,0,0,1,2,0
18438,10,1,29.99,0,1,1,1,1,2,0
18439,4,4,371.5,0,1,1,1,1,2,0
18440,7,1,80.98,0,1,1,1,1,2,0
18441,7,1,55.27,0,1,1,1,1,0,0
18442,11,1,50.92,0,1,1,0,0,2,0
18443,1,3,245.11,0,1,1,0,2,0,0
18444,11,3,348.51,1,1,1,1,2,1,0
18445,5,1,40.56,1,0,0,0,1,2,0
18446,9,4,359.56,0,1,1,0,0,2,0
18447,4,3,212.31,1,0,2,0,0,0,0
18448,3,1,88.3,1,0,1,0,0,1,0
18449,4,3,255.8,1,0,0,1,2,2,0
18450,4,4,365.05,1,0,1,1,0,1,0
18451,4,4,432.44,0,1,0,1,0,0,0
18452,1,6,985.0,1,1,0,1,2,0,0
18453,1,4,415.67,0,1,0,0,0,0,0
18454,1,2,175.95,1,0,1,0,0,0,0
18455,3,2,185.65,0,1,2,0,0,0,0
18456,3,1,55.2,0,1,0,1,1,2,0
18457,1,1,69.76,0,1,0,1,1,1,0
18458,1,3,327.71,1,0,0,0,1,2,0
18459,2,3,285.77,0,1,0,0,0,1,0
18460,9,1,37.62,0,1,1,0,1,0,0
18461,2,1,29.99,1,0,0,1,1,1,0
18462,6,2,104.73,0,1,1,1,0,0,0
18463,1,3,302.62,1,1,2,0,1,2,0
18464,6,1,57.19,0,1,0,1,0,0,0
18465,1,7,1095.26,0,1,2,1,2,1,0
18466,5,4,425.52,1,1,1,1,2,2,0
18467,10,1,29.99,0,1,0,0,1,0,0
18468,1,2,134.42,0,1,0,0,0,0,0
18469,3,3,262.13,1,0,0,0,2,0,1
18470,10,1,44.55,0,1,1,0,1,1,0
18471,1,2,114.04,0,1,0,1,0,1,0
18472,10,3,268.75,0,1,2,0,2,1,0
18473,3,2,166.25,0,1,1,1,1,2,0
18474,7,2,172.91,0,1,2,0,0,0,0
18475,5,2,153.75,1,0,0,0,1,1,0
18476,7,1,59.3,1,0,0,0,0,2,0
18477,9,2,151.65,1,0,2,1,0,0,0
18478,8,2,131.46,1,0,1,1,1,2,0
18479,11,2,194.98,0,1,1,1,1,2,0
18480,1,3,287.81,1,1,0,0,2,0,0
18481,9,3,269.23,1,0,0,0,0,0,0
18482,3,7,1183.96,1,1,1,1,0,2,0
18483,7,2,174.7,1,0,2,1,1,0,0
18484,9,1,29.99,1,0,2,0,0,1,0
18485,2,1,84.36,1,0,0,1,0,2,0
18486,7,1,29.99,1,0,1,0,1,2,0
18487,9,4,362.95,1,1,1,0,2,2,0
18488,1,1,29.99,0,1,1,0,1,1,0
18489,10,2,197.48,0,1,1,1,1,0,0
18490,10,2,164.05,0,1,1,0,1,1,0
18491,3,3,250.73,1,1,0,0,0,1,0
18492,5,1,72.7,0,1,2,1,0,0,0
18493,8,1,54.16,1,0,0,1,1,2,0
18494,3,3,234.43,1,0,1,0,1,2,0
18495,6,4,350.43,1,0,0,0,0,2,0
18496,3,1,33.67,0,1,1,0,0,2,0
18497,4,4,426.37,1,1,2,1,2,1,0
18498,8,2,112.06,0,1,0,1,1,2,0
18499,12,3,240.83,0,1,1,0,1,0,0
18500,3,2,131.37,0,1,1,1,0,0,0
18501,9,2,142.52,0,1,2,0,0,1,0
18502,10,3,284.59,1,0,1,0,0,0,0
18503,5,2,110.6,0,1,0,0,0,1,0
18504,3,1,87.68,0,1,1,0,1,2,0
18505,7,1,48.79,0,1,2,0,1,2,0
18506,6,2,154.85,1,0,0,1,0,0,0
18507,5,1,29.99,0,1,0,0,1,0,0
18508,9,2,181.16,0,1,2,0,0,2,0
18509,11,4,407.69,1,0,1,0,0,1,0
18510,10,1,29.99,0,1,0,0,0,2,0
18511,3,4,459.96,1,0,0,0,0,0,0
18512,9,4,475.38,1,0,1,0,1,2,0
18513,5,3,324.55,1,1,1,0,1,1,0
18514,2,2,126.91,0,1,1,1,0,1,0
18515,1,6,990.78,1,1,2,1,2,0,0
18516,7,1,80.65,0,1,1,0,0,2,0
18517,4,3,266.78,1,0,1,0,1,2,0
18518,9,3,329.85,0,1,1,0,1,1,0
18519,2,2,198.87,0,1,1,0,1,0,0
18520,10,1,29.99,0,1,0,0,0,0,0
18521,9,2,144.74,1,0,0,0,1,2,0
18522,1,2,179.37,1,0,2,1,1,0,0
18523,11,3,200.58,1,0,0,0,0,2,0
18524,1,5,555.43,0,1,0,1,1,1,0
18525,9,3,203.46,1,0,1,1,1,1,0
18526,10,2,187.09,0,1,1,0,1,2,0
18527,1,3,338.56,0,1,0,0,1,0,0
18528,4,2,112.84,1,0,1,0,0,2,0
18529,3,1,48.33,0,1,0,0,1,2,0
18530,1,1,29.99,1,0,1,1,0,1,0
18531,12,1,44.13,1,0,1,1,1,1,0
18532,6,2,180.02,0,1,1,1,0,2,0
18533,8,1,81.32,1,0,1,1,1,0,0
18534,9,2,139.95,1,0,1,0,1,2,0
18535,10,5,574.16,0,1,0,1,1,1,0
18536,2,2,160.57,0,1,1,0,0,0,0
18537,2,2,100.08,0,1,0,0,1,1,0
18538,8,1,29.99,1,0,1,0,1,1,0
18539,6,5,748.66,1,0,1,1,1,0,0
18540,9,3,249.95,1,0,2,1,1,0,0
18541,8,4,494.88,0,1,1,1,0,0,0
18542,9,1,79.34,1,0,0,1,1,1,0
18543,7,3,337.31,0,1,1,1,2,0,0
18544,3,1,92.83,1,0,1,0,1,0,0
18545,1,2,116.18,1,0,0,1,0,1,0
18546,9,2,122.72,0,1,1,0,1,0,0
18547,3,2,140.77,0,1,0,0,1,1,0
18548,8,1,31.32,0,1,0,0,0,1,0
18549,9,2,123.97,1,0,0,1,1,1,0
18550,1,5,745.35,1,0,1,1,2,2,0
18551,1,6,891.13,1,1,0,1,0,1,1
18552,4,3,259.07,1,0,1,1,0,0,0
18553,9,1,29.99,1,0,0,0,0,1,0
18554,2,1,64.16,0,1,1,0,1,2,0
18555,7,2,177.72,1,0,2,1,0,1,0
18556,3,3,349.47,0,1,1,0,0,0,0
18557,10,1,29.99,1,0,1,1,0,0,0
18558,4,3,225.42,1,1,2,0,0,0,0
18559,8,6,847.25,0,1,1,1,1,1,0
18560,3,5,565.68,1,1,1,1,0,0,0
18561,6,5,561.76,1,1,2,1,1,1,0
18562,7,4,451.22,0,1,0,0,0,0,0
18563,7,1,91.41,0,1,0,1,0,1,0
18564,4,2,198.54,0,1,1,0,0,2,0
18565,10,3,284.86,0,1,1,0,0,2,0
18566,3,6,755.94,1,1,1,1,0,0,0
18567,5,4,362.47,1,1,1,0,1,1,0
18568,12,1,49.09,1,0,0,0,1,1,0
18569,8,3,261.6,1,0,0,0,1,0,0
18570,10,2,171.04,1,0,0,0,1,0,0
18571,5,2,129.38,0,1,0,1,1,2,0
18572,2,1,48.3,0,1,1,1,0,2,0
18573,10,1,29.99,0,1,0,0,0,0,0
18574,2,5,641.39,1,1,0,1,0,2,0
18575,1,6,964.59,1,1,2,1,0,2,0
18576,7,1,29.99,1,0,0,1,1,1,0
18577,4,3,321.12,0,1,1,1,1,0,0
18578,9,1,32.39,1,0,0,0,1,0,0
18579,9,5,565.84,1,1,0,1,0,0,0
18580,2,4,421.16,1,0,1,0,0,2,0
18581,2,2,118.14,0,1,2,1,0,0,0
18582,6,3,289.13,1,0,2,0,1,1,0
18583,1,2,160.83,0,1,1,0,0,2,0
18584,8,5,645.9,1,0,0,1,2,0,0
18585,6,1,82.9,0,1,0,0,0,2,0
18586,9,1,29.99,0,1,0,1,1,0,0
18587,8,1,29.99,0,1,1,1,0,0,0
18588,12,1,46.54,0,1,1,0,1,1,0
18589,3,1,29.99,1,0,1,0,1,2,0
18590,1,1,29.99,0,1,1,0,1,1,0
18591,1,2,122.34,1,0,0,0,0,1,0
18592,12,1,29.99,0,1,1,0,1,0,0
18593,5,1,29.99,1,0,1,1,0,0,0
18594,3,3,232.11,1,0,0,1,2,2,0
18595,3,3,211.49,1,0,1,1,0,2,0
18596,1,4,443.27,0,1,1,0,0,1,0
18597,8,2,144.8,1,0,2,0,0,1,0
18598,10,3,304.36,0,1,0,1,1,0,0
18599,7,3,263.75,1,0,1,0,2,1,0
18600,8,1,91.58,0,1,0,1,1,0,0
18601,11,1,74.19,0,1,1,1,1,0,0
18602,10,1,46.19,0,1,2,1,1,1,0
18603,6,2,126.18,0,1,0,1,0,1,0
18604,3,3,311.63,1,0,2,0,1,2,0
18605,1,5,528.6,1,0,0,1,2,0,0
18606,5,2,117.88,0,1,0,0,1,0,0
18607,3,5,669.75,1,1,0,1,2,1,0
18608,2,3,227.0,1,0,0,0,0,1,0
18609,9,1,34.15,1,0,0,1,1,1,0
18610,5,1,29.99,1,0,2,1,1,0,0
18611,10,1,29.99,0,1,1,1,0,1,0
18612,9,1,29.99,1,0,1,0,0,2,0
18613,8,4,398.54,0,1,1,1,1,1,0
18614,1,3,262.71,0,1,1,0,2,2,0
18615,7,2,152.82,1,0,2,1,1,0,0
18616,12,3,330.58,1,1,1,1,1,1,0
18617,11,6,794.12,1,0,1,1,0,2,0
18618,9,2,143.5,1,0,1,1,0,0,0
18619,1,3,264.57,1,0,0,0,1,0,0
18620,6,1,61.35,1,0,1,1,0,0,0
18621,2,4,435.07,1,0,0,0,2,1,0
18622,6,4,374.11,1,0,1,1,2,2,0
18623,9,3,253.1,0,1,1,0,0,1,0
18624,10,4,379.66,0,1,1,1,1,1,0
18625,10,3,260.9,1,0,0,1,0,0,0
18626,7,2,179.52,0,1,1,0,0,0,0
18627,6,4,376.81,0,1,1,0,1,2,0
18628,3,4,460.03,0,1,1,0,2,0,0
18629,10,1,41.57,1,0,0,0,1,0,0
18630,1,7,1118.38,1,0,0,1,0,2,0
18631,11,2,152.46,0,1,0,0,0,2,0
18632,10,2,113.34,0,1,1,1,0,1,0
18633,8,3,215.72,1,1,2,0,0,2,0
18634,5,1,85.23,0,1,1,0,1,1,0
18635,10,3,239.58,0,1,2,1,1,1,0
18636,12,2,176.59,1,0,1,1,1,2,0
18637,3,2,116.51,1,0,1,1,0,0,0
18638,10,1,56.75,1,0,1,0,0,1,0
18639,3,1,29.99,0,1,1,1,0,2,0
18640,6,4,404.96,0,1,1,0,2,0,0
18641,6,1,29.99,0,1,2,0,0,0,0
18642,5,1,88.52,1,0,0,0,1,2,0
18643,10,2,121.82,1,0,1,0,1,2,0
18644,10,1,64.14,0,1,2,1,0,1,0
18645,9,1,29.99,1,0,1,0,1,1,0
18646,10,1,35.17,0,1,0,0,0,2,0
18647,3,1,29.99,1,0,2,0,1,0,0
18648,1,2,149.99,1,0,0,1,1,0,0
18649,10,1,77.47,1,0,1,1,0,1,1
18650,1,1,59.07,0,1,0,0,1,0,0
18651,1,4,446.94,0,1,1,0,1,2,0
18652,1,2,119.6,0,1,1,1,1,0,0
18653,2,2,116.22,1,0,1,1,1,1,0
18654,4,1,57.29,0,1,2,1,1,1,0
18655,3,4,498.73,0,1,2,0,1,1,0
18656,3,6,815.43,1,1,2,1,0,2,1
18657,5,1,62.72,0,1,0,1,0,1,0
18658,2,1,90.51,1,0,0,0,1,1,0
18659,5,2,126.69,1,0,2,0,0,2,0
18660,5,2,101.56,0,1,2,1,0,2,0
18661,2,5,533.84,1,0,0,1,1,2,0
18662,11,1,76.4,0,1,0,0,1,0,0
18663,3,1,76.93,0,1,1,0,1,2,0
18664,4,1,85.98,0,1,2,0,1,0,0
18665,9,3,313.73,1,0,1,1,2,2,0
18666,4,2,199.15,0,1,1,0,1,1,0
18667,2,2,140.08,1,0,0,0,0,0,0
18668,3,2,134.71,0,1,0,1,0,1,0
18669,7,2,164.97,0,1,0,0,1,2,0
18670,10,2,108.28,0,1,1,1,1,1,0
18671,9,1,65.65,0,1,0,1,0,2,0
18672,6,2,162.72,1,0,2,0,0,1,0
18673,5,6,987.13,1,1,0,1,2,2,0
18674,4,1,73.18,1,0,1,0,1,2,0
18675,10,1,29.99,1,0,0,0,0,2,0
18676,1,1,29.99,1,0,0,1,0,2,0
18677,1,5,657.21,1,0,0,1,2,2,0
18678,7,2,142.65,0,1,0,0,0,1,0
18679,1,1,90.47,1,0,0,0,0,0,0
18680,1,7,1172.27,1,0,1,1,2,1,0
18681,10,1,29.99,1,0,0,0,1,0,0
18682,7,5,724.29,1,0,0,1,2,1,0
18683,4,1,29.99,1,0,1,0,0,0,0
18684,12,2,101.24,0,1,1,1,1,1,1
18685,10,1,29.99,0,1,2,0,0,2,0
18686,3,3,227.16,1,0,0,1,0,2,0
18687,1,1,78.99,0,1,1,1,1,0,0
18688,4,4,377.85,1,0,1,0,1,1,0
18689,11,2,154.37,0,1,0,1,1,1,0
18690,4,2,152.27,1,0,0,0,0,2,0
18691,7,1,61.94,0,1,1,1,0,1,0
18692,1,4,407.48,0,1,0,0,2,0,0
18693,9,2,187.63,0,1,0,1,1,1,0
18694,9,2,198.17,1,0,1,0,1,2,0
18695,3,2,195.55,0,1,0,0,0,0,0
18696,3,3,258.93,1,0,0,1,0,0,0
18697,9,1,29.99,0,1,1,1,1,2,0
18698,3,4,406.17,0,1,0,0,2,0,0
18699,9,4,371.28,1,1,1,0,0,2,0
18700,3,2,184.73,0,1,1,1,0,0,0
18701,11,2,187.27,0,1,0,0,0,0,0
18702,1,1,68.14,1,0,1,1,0,2,0
18703,9,1,83.15,1,0,1,0,0,0,0
18704,9,2,133.01,1,0,1,0,1,0,0
18705,5,1,36.79,0,1,0,1,1,1,0
18706,8,3,322.18,1,0,1,0,0,2,0
18707,8,2,179.31,1,0,1,0,0,0,0
18708,1,3,261.88,0,1,1,1,1,2,0
18709,2,3,202.29,0,1,0,0,1,1,0
18710,3,3,321.94,1,0,1,0,1,2,0
18711,9,1,97.68,1,0,1,0,1,0,0
18712,5,2,157.27,0,1,1,1,1,1,0
18713,7,2,146.96,1,0,1,1,1,1,0
18714,2,1,98.97,1,0,0,1,0,2,0
18715,8,2,149.31,0,1,1,1,1,1,0
18716,4,1,29.99,1,0,0,0,1,0,0
18717,2,6,775.12,1,0,2,1,2,1,0
18718,7,3,222.15,1,1,0,0,1,1,0
18719,9,1,29.99,0,1,1,1,1,2,0
18720,1,3,293.72,0,1,1,0,1,0,0
18721,9,3,301.71,1,0,2,0,1,1,0
18722,6,1,53.15,0,1,0,1,0,1,0
18723,2,1,33.96,0,1,1,0,1,0,0
18724,6,5,576.95,1,1,1,1,2,2,0
18725,2,5,533.64,1,0,2,1,1,1,0
18726,2,3,315.2,0,1,1,0,0,1,0
18727,1,6,985.7,1,1,1,1,2,0,0
18728,9,1,50.68,0,1,2,1,1,0,0
18729,6,1,46.21,0,1,1,0,0,1,0
18730,9,2,143.76,1,0,1,0,0,1,0
18731,2,2,103.07,0,1,0,1,1,0,0
18732,1,1,65.82,1,0,1,1,0,1,0
18733,1,1,34.86,1,0,1,0,0,1,0
18734,10,1,82.21,1,0,1,1,1,0,0
18735,2,7,1023.46,1,1,0,1,2,2,0
18736,7,5,696.52,1,0,2,1,1,2,0
18737,4,3,265.58,0,1,1,0,1,1,0
18738,2,3,220.02,0,1,1,0,1,0,0
18739,6,3,220.68,1,0,0,0,1,2,0
18740,1,4,450.12,0,1,1,0,2,1,0
18741,2,2,148.44,1,0,2,0,0,0,0
18742,8,2,175.94,0,1,1,0,0,2,0
18743,4,2,181.53,0,1,1,1,0,2,0
18744,6,1,29.99,0,1,1,0,1,1,0
18745,5,2,126.43,0,1,0,0,0,1,0
18746,5,1,42.69,0,1,1,1,1,1,0
18747,6,2,116.93,0,1,1,0,0,0,0
18748,3,4,432.96,1,0,1,1,0,1,0
18749,3,4,362.03,1,1,2,0,1,0,0
18750,7,1,95.93,0,1,1,1,1,0,0
18751,2,2,139.14,1,0,0,1,0,0,0
18752,6,1,38.22,1,0,0,1,0,0,0
18753,9,4,469.22,0,1,0,1,0,2,0
18754,3,5,548.29,1,0,0,1,1,1,0
18755,4,4,442.53,1,0,1,1,0,0,0
18756,5,2,197.64,1,0,2,1,1,1,0
18757,10,2,194.71,0,1,0,0,1,0,0
18758,3,6,795.06,0,1,1,1,2,0,0
18759,6,3,325.63,0,1,1,0,2,1,0
18760,2,4,438.31,0,1,1,1,0,1,0
18761,1,1,29.99,0,1,2,0,1,1,0
18762,10,1,34.52,1,0,1,1,0,0,0
18763,3,7,1580.93,1,0,1,1,1,1,0
18764,4,2,154.66,0,1,1,0,0,2,0
18765,9,3,229.81,1,1,1,1,1,0,0
18766,11,2,187.72,0,1,1,1,0,1,0
18767,2,3,227.4,1,1,0,0,0,1,0
18768,12,1,62.66,0,1,1,0,1,1,0
18769,7,1,63.3,0,1,0,0,1,1,0
18770,11,2,164.4,1,0,1,1,0,0,0
18771,5,6,801.19,0,1,0,1,1,0,0
18772,10,1,29.99,1,0,0,1,1,0,0
18773,5,5,522.35,1,1,1,1,1,1,0
18774,1,1,29.99,1,0,1,1,0,1,0
