id,recency,history_segment,history,mens,womens,region,newbie,channel,treatment,conversion
7893,9,4,361.91,1,0,1,0,0,0,0
7894,1,1,73.81,0,1,0,1,1,2,0
7895,4,1,29.99,0,1,2,1,0,2,0
7896,10,3,275.6,1,0,1,1,1,2,0
7897,6,1,29.99,0,1,2,1,0,1,0
7898,9,1,83.91,0,1,2,0,0,1,1
7899,7,1,29.99,1,0,0,0,0,1,0
7900,2,5,601.16,1,1,0,1,0,1,1
7901,6,1,55.96,0,1,2,0,0,0,0
7902,2,5,568.09,1,0,0,1,0,1,0
7903,10,5,625.43,1,0,2,1,2,0,0
7904,2,2,197.64,1,0,1,0,0,2,0
7905,3,2,127.26,1,0,1,1,0,2,0
7906,6,1,29.99,1,0,0,1,0,1,0
7907,9,1,29.99,0,1,1,0,0,0,0
7908,1,2,185.05,1,0,0,0,0,0,0
7909,10,2,170.32,1,0,0,1,1,2,0
7910,5,3,204.84,0,1,0,0,2,2,0
7911,10,1,90.71,1,0,1,0,0,1,0
7912,2,1,74.91,1,0,1,0,0,1,0
7913,10,1,57.09,1,0,0,0,1,2,0
7914,6,5,553.12,1,0,1,1,2,0,0
7915,2,3,305.91,0,1,1,0,0,0,0
7916,7,4,434.35,1,0,0,1,0,0,0
7917,3,1,61.11,1,0,0,0,1,2,0
7918,10,1,92.72,1,0,0,1,0,2,0
7919,10,1,76.96,0,1,1,1,1,2,0
7920,8,1,41.08,0,1,0,1,1,1,0
7921,9,1,29.99,0,1,0,1,0,1,0
7922,1,4,443.37,0,1,1,0,2,1,0
7923,1,3,230.03,0,1,1,0,1,1,0
7924,5,4,363.74,0,1,0,0,2,1,0
7925,9,2,129.87,0,1,1,0,1,2,0
7926,3,1,72.05,1,0,1,0,0,0,0
7927,10,1,66.98,1,0,1,1,0,0,0
7928,4,6,824.09,1,0,1,1,0,1,0
7929,9,3,333.3,1,0,0,0,1,1,0
7930,10,3,333.09,0,1,1,0,1,0,0
7931,11,1,29.99,1,0,1,0,0,0,0
7932,6,1,54.31,0,1,1,1,1,1,0
7933,1,2,161.05,1,0,0,0,0,2,0
7934,10,2,118.04,1,0,1,1,0,0,0
7935,7,2,119.96,0,1,1,1,0,2,0
7936,1,7,1004.64,0,1,1,1,0,0,0
7937,4,1,46.59,1,0,0,1,1,1,0
7938,1,4,392.83,0,1,0,0,1,1,0
7939,1,6,792.21,1,0,0,1,2,1,0
7940,4,2,180.81,1,0,0,0,0,2,0
7941,6,1,90.6,0,1,0,1,0,1,0
7942,4,2,146.48,0,1,1,1,0,2,0
7943,11,1,29.99,0,1,0,1,1,0,0
7944,10,2,105.03,1,0,0,1,0,2,0
7945,6,4,417.86,1,1,1,0,0,0,0
7946,9,3,287.59,1,1,0,0,1,1,0
7947,5,1,29.99,0,1,1,1,1,1,0
7948,11,4,418.24,1,1,0,0,0,1,0
7949,11,1,71.49,1,0,0,0,0,2,0
7950,12,2,100.21,1,0,2,0,0,1,0
7951,9,5,641.41,1,0,1,1,0,1,0
7952,11,2,195.84,1,0,1,1,0,1,0
7953,1,7,1336.98,0,1,1,1,0,0,0
7954,11,3,263.3,1,1,0,0,0,2,0
7955,9,3,273.1,0,1,0,1,0,1,0
7956,7,3,247.2,0,1,2,1,0,0,0
7957,2,3,247.51,1,1,0,0,2,1,0
7958,10,1,40.0,0,1,0,0,1,0,0
7959,10,4,492.93,1,1,0,0,2,2,0
7960,1,1,34.85,1,0,0,1,1,0,0
7961,5,5,732.97,1,1,1,1,0,0,0
7962,2,6,763.44,1,1,1,1,2,0,0
7963,9,2,126.66,1,0,1,0,0,1,0
7964,10,4,419.41,0,1,0,1,2,2,0
7965,4,1,31.12,1,0,0,0,1,2,0
7966,4,7,1586.58,1,1,0,1,1,1,0
7967,1,4,367.69,1,0,0,0,1,2,0
7968,4,2,161.79,0,1,0,0,0,1,0
7969,9,2,166.97,1,0,0,1,0,1,0
7970,10,1,29.99,1,0,0,0,1,0,0
7971,10,1,45.45,0,1,1,1,1,0,0
7972,3,1,29.99,1,0,1,1,0,0,0
7973,10,3,201.74,0,1,0,1,0,1,0
7974,10,1,39.35,1,0,2,1,1,0,0
7975,5,4,484.54,0,1,0,0,1,0,0
7976,8,1,37.82,0,1,2,0,1,1,0
7977,3,4,383.78,0,1,1,0,1,1,0
7978,1,3,279.21,1,0,1,0,1,2,0
7979,6,3,314.0,0,1,0,0,1,1,0
7980,10,2,123.41,1,0,2,0,0,1,0
7981,4,1,74.09,1,0,0,0,1,0,0
7982,3,1,75.95,0,1,1,1,1,2,0
7983,5,3,296.86,1,1,1,1,1,0,0
7984,11,2,169.89,0,1,0,1,0,2,0
7985,1,1,29.99,0,1,0,0,1,2,0
7986,2,3,266.46,1,1,0,1,1,1,0
7987,7,3,224.26,0,1,2,1,1,1,0
7988,2,1,50.87,0,1,0,0,1,1,0
7989,10,5,565.41,0,1,0,1,0,1,0
7990,1,2,118.81,1,0,0,0,1,2,0
7991,11,1,36.41,1,0,0,0,1,2,0
7992,9,2,117.69,1,0,0,0,0,1,0
7993,2,5,509.12,0,1,0,1,2,1,0
7994,9,2,100.22,0,1,1,0,0,1,0
7995,12,2,122.55,1,0,0,1,0,2,0
7996,8,1,33.7,1,0,1,0,1,0,0
7997,3,1,37.68,0,1,0,1,0,1,0
7998,7,5,583.1,1,0,0,1,2,1,0
7999,4,1,29.99,0,1,1,1,1,1,0
8000,4,1,97.19,0,1,1,0,0,1,0
8001,1,3,269.41,1,0,0,0,1,0,0
8002,11,3,212.51,1,1,1,1,1,1,0
8003,10,1,38.95,0,1,1,0,1,1,0
8004,11,3,202.8,0,1,0,1,0,1,0
8005,9,6,834.36,1,0,1,1,1,1,0
8006,2,3,239.69,1,1,2,0,2,1,0
8007,1,6,786.92,1,1,1,1,0,2,0
8008,11,3,314.84,1,1,2,0,2,0,0
8009,3,2,172.97,0,1,1,1,1,2,0
8010,6,4,356.75,1,0,0,0,0,0,0
8011,9,1,29.99,0,1,1,0,1,2,0
8012,10,1,29.99,0,1,0,0,0,0,0
8013,10,3,216.69,1,0,0,0,1,2,0
8014,1,3,253.43,0,1,1,0,2,0,0
8015,9,2,168.78,0,1,1,1,0,2,0
8016,7,1,29.99,1,0,1,0,1,0,0
8017,6,2,142.58,0,1,2,0,0,0,0
8018,6,1,29.99,0,1,1,1,0,1,0
8019,1,1,29.99,1,0,1,1,0,2,0
8020,12,1,74.43,1,0,2,0,1,1,0
8021,4,6,775.45,1,1,1,1,0,0,0
8022,2,3,207.66,1,0,0,0,0,1,0
8023,3,3,246.16,0,1,0,0,0,2,0
8024,11,1,29.99,0,1,0,0,0,0,0
8025,4,6,790.56,0,1,1,1,0,1,0
8026,6,4,405.68,1,1,1,1,0,2,0
8027,2,4,473.34,0,1,0,0,1,0,0
8028,9,1,38.69,1,0,2,0,0,1,0
8029,5,4,408.01,0,1,1,0,1,2,0
8030,3,3,315.79,1,0,2,1,1,1,0
8031,1,2,141.99,1,0,2,1,0,1,0
8032,9,1,29.99,1,0,1,0,0,2,0
8033,5,1,29.99,0,1,1,1,1,0,0
8034,4,1,29.99,0,1,1,1,1,0,0
8035,3,5,553.59,1,0,2,1,0,2,0
8036,5,1,51.8,0,1,0,1,0,2,0
8037,1,1,57.4,1,0,0,1,1,2,0
8038,1,4,447.14,0,1,0,0,0,0,0
8039,10,3,292.96,1,0,1,1,0,0,0
8040,12,1,58.27,1,0,1,0,0,2,0
8041,5,4,364.27,1,0,1,0,0,1,0
8042,1,1,38.36,0,1,0,1,0,0,0
8043,2,1,65.72,1,0,1,0,1,1,0
8044,11,2,174.43,1,0,1,0,1,2,0
8045,6,1,57.52,0,1,1,0,1,2,0
8046,2,1,39.13,1,0,1,1,0,0,0
8047,2,5,554.93,1,0,2,1,1,1,0
8048,4,3,328.94,1,0,0,1,1,0,0
8049,3,2,116.47,0,1,1,0,1,2,0
8050,11,5,603.2,1,1,1,1,2,0,0
8051,4,4,436.63,1,0,1,1,1,1,0
8052,9,2,112.61,0,1,1,0,1,1,0
8053,2,3,244.09,1,0,1,1,2,2,0
8054,3,2,196.67,0,1,1,0,1,2,0
8055,7,3,238.59,0,1,1,1,1,1,0
8056,2,3,209.83,1,0,0,1,0,2,0
8057,2,1,80.02,1,0,1,1,1,0,0
8058,9,2,100.76,0,1,0,0,0,2,0
8059,8,4,374.05,1,1,2,0,1,2,0
8060,3,3,349.84,1,0,0,0,1,1,0
8061,5,2,143.18,1,0,1,0,1,0,0
8062,1,4,357.79,0,1,0,1,1,1,0
8063,4,1,99.18,0,1,1,0,0,0,0
8064,6,1,85.48,1,0,0,0,0,0,0
8065,1,2,134.36,1,0,0,0,1,0,0
8066,2,5,540.97,1,0,2,1,1,2,0
8067,6,4,455.37,1,0,1,0,2,2,0
8068,4,1,48.99,0,1,1,1,0,2,0
8069,6,4,470.52,0,1,0,0,1,2,0
8070,2,1,29.99,1,0,0,0,0,0,0
8071,10,5,536.91,0,1,1,1,2,0,0
8072,10,1,29.99,1,0,1,1,1,0,0
8073,7,1,29.99,0,1,0,0,0,2,0
8074,2,3,234.0,1,1,0,0,0,0,0
8075,6,1,74.83,1,0,1,1,1,0,0
8076,3,2,121.31,1,0,2,0,0,2,0
8077,3,5,503.64,0,1,1,1,1,1,0
8078,1,4,480.0,0,1,1,1,2,1,0
8079,2,4,386.94,1,0,0,0,1,1,0
8080,3,4,481.5,1,0,2,0,1,1,0
8081,10,1,29.99,1,0,1,1,1,1,0
8082,4,2,117.41,0,1,1,0,0,1,0
8083,1,3,217.61,1,0,0,0,0,2,0
8084,1,1,35.4,0,1,1,0,1,0,0
8085,6,4,351.25,1,1,1,0,0,1,0
8086,5,5,702.74,1,0,0,1,2,1,0
8087,10,1,29.99,0,1,0,0,0,1,0
8088,12,6,762.73,1,1,0,1,2,2,0
8089,9,1,29.99,1,0,1,0,0,1,0
8090,11,4,406.07,0,1,2,0,2,0,0
8091,1,6,831.55,0,1,1,1,0,1,0
8092,2,1,29.99,0,1,1,1,1,1,0
8093,2,1,89.2,0,1,0,1,0,0,0
8094,6,2,197.82,0,1,2,0,1,0,0
8095,1,5,564.46,1,1,1,1,2,2,0
8096,11,4,439.1,1,0,2,1,0,1,0
8097,1,1,56.5,0,1,1,1,0,2,0
8098,4,4,406.46,0,1,1,0,2,0,0
8099,10,1,75.83,0,1,0,0,0,0,0
8100,2,5,588.39,0,1,2,1,0,2,0
8101,7,3,255.01,1,0,2,1,0,1,0
8102,10,1,50.78,0,1,0,0,0,0,0
8103,3,3,325.45,0,1,1,1,0,1,0
8104,10,1,60.63,0,1,0,1,0,1,0
8105,7,2,153.16,1,0,1,0,0,0,0
8106,11,1,41.15,0,1,1,0,0,0,0
8107,7,2,131.84,0,1,0,1,1,2,0
8108,11,3,260.11,1,1,1,1,2,2,0
8109,9,1,41.67,0,1,1,0,1,1,0
8110,9,1,29.99,0,1,0,0,1,2,0
8111,5,2,113.6,0,1,1,1,0,2,0
8112,7,4,409.89,1,0,2,1,0,1,0
8113,12,1,52.69,1,0,1,0,1,2,0
8114,9,1,84.01,1,0,1,0,1,1,0
8115,6,1,31.79,1,0,2,0,1,1,0
8116,4,6,974.25,1,0,0,1,2,2,0
8117,1,1,59.15,1,0,0,0,1,0,0
8118,9,2,108.13,1,0,1,1,0,2,0
8119,9,1,49.91,0,1,2,0,0,2,0
8120,10,1,40.89,1,0,1,1,0,1,0
8121,10,3,228.36,1,1,0,0,0,2,0
8122,8,2,141.59,1,0,0,1,0,2,0
8123,2,2,137.09,0,1,1,1,0,1,0
8124,2,2,145.92,0,1,1,1,0,1,0
8125,5,5,569.52,0,1,0,1,1,1,0
8126,10,4,399.85,1,1,1,1,0,0,0
8127,11,1,41.93,0,1,1,1,1,2,0
8128,9,4,375.58,1,0,0,0,1,1,0
8129,6,2,197.17,1,0,0,0,1,0,0
8130,1,4,485.07,1,1,0,1,0,2,0
8131,9,3,227.42,1,0,0,0,1,1,0
8132,10,1,88.42,0,1,0,1,0,1,0
8133,4,2,123.46,1,0,0,1,1,2,0
8134,1,1,29.99,0,1,1,1,1,0,0
8135,9,1,60.25,0,1,0,0,1,0,0
8136,4,1,92.56,0,1,1,1,1,0,0
8137,3,4,373.21,1,0,1,0,0,2,0
8138,6,1,43.72,0,1,0,0,0,2,0
8139,4,7,1080.93,1,1,0,1,1,1,0
8140,9,1,59.77,0,1,0,1,1,2,0
8141,10,1,29.99,0,1,0,1,0,0,0
8142,5,1,40.38,0,1,0,0,0,0,0
8143,4,2,118.17,0,1,0,0,0,1,0
8144,3,4,490.23,1,0,0,0,0,1,0
8145,4,2,179.55,0,1,1,0,1,1,0
8146,6,4,392.88,0,1,0,1,0,0,0
8147,10,1,29.99,0,1,0,1,1,1,0
8148,12,1,29.99,1,0,1,0,0,0,0
8149,8,1,29.99,0,1,0,0,0,2,0
8150,7,4,430.46,1,0,0,0,0,1,0
8151,5,1,91.1,0,1,1,0,1,2,0
8152,9,2,103.33,1,0,0,0,1,0,0
8153,3,1,37.88,0,1,0,1,1,0,0
8154,1,7,1188.11,1,1,1,1,0,0,0
8155,7,3,228.88,1,0,0,0,1,2,0
8156,5,4,425.73,1,0,2,0,0,1,0
8157,1,2,119.09,0,1,0,0,1,0,0
8158,1,5,509.38,1,0,1,1,1,1,0
8159,10,2,121.06,1,0,2,1,0,1,0
8160,2,1,45.6,0,1,1,1,1,0,0
8161,10,1,35.36,1,0,0,1,1,1,0
8162,10,2,175.18,0,1,0,0,1,0,0
8163,3,3,256.97,1,0,1,0,0,1,0
8164,11,3,323.52,1,0,1,0,0,2,0
8165,9,3,338.88,0,1,0,0,0,2,0
8166,2,7,1402.53,1,0,2,1,0,2,0
8167,8,3,338.23,1,0,1,0,0,0,0
8168,10,4,447.87,1,1,1,0,0,2,0
8169,8,3,237.81,0,1,0,0,1,0,0
8170,9,1,29.99,0,1,0,1,1,1,0
8171,11,1,43.78,1,0,0,1,1,1,0
8172,9,2,179.15,0,1,0,0,1,1,0
8173,1,3,276.9,1,1,1,0,0,0,0
8174,7,2,121.05,1,0,2,0,1,2,0
8175,10,3,203.15,0,1,0,0,1,1,0
8176,6,2,122.39,0,1,1,1,0,2,0
8177,11,3,295.63,1,0,1,0,1,1,0
8178,3,3,205.52,0,1,0,0,0,1,0
8179,2,1,79.59,1,0,2,0,0,2,0
8180,10,1,95.64,1,0,1,0,1,1,0
8181,2,5,657.52,1,0,0,1,1,0,0
8182,6,2,130.58,0,1,1,1,1,2,0
8183,2,2,126.9,0,1,0,0,0,0,0
8184,2,2,172.02,1,0,1,1,0,2,0
8185,10,3,257.17,0,1,2,1,0,1,0
8186,5,1,33.36,1,0,0,0,0,1,0
8187,4,4,408.29,1,0,0,0,0,1,0
8188,6,1,89.1,1,0,0,1,0,0,0
8189,7,3,242.95,0,1,2,0,1,0,0
8190,10,1,29.99,1,0,0,0,0,2,0
8191,10,3,278.76,1,0,0,0,1,1,0
8192,2,1,90.0,1,0,1,1,1,1,0
8193,10,1,42.54,0,1,2,1,1,2,0
8194,2,1,29.99,0,1,1,1,0,2,0
8195,10,1,77.22,0,1,2,1,1,2,0
8196,11,3,203.6,1,0,0,1,0,1,0
8197,8,2,111.37,0,1,1,1,1,1,0
8198,1,6,824.94,0,1,1,1,2,1,0
8199,10,3,323.42,0,1,0,0,0,2,0
8200,2,2,154.65,1,0,2,1,1,0,0
8201,6,3,224.46,1,0,2,0,0,1,0
8202,2,1,29.99,1,0,1,0,1,0,0
8203,1,1,81.35,0,1,0,0,0,2,0
8204,2,7,1073.69,1,1,1,1,2,2,0
8205,10,1,54.9,0,1,1,1,1,2,0
8206,3,4,404.93,1,1,1,0,1,2,0
8207,2,2,195.77,1,0,1,1,1,1,0
8208,3,2,164.87,1,0,0,0,1,1,0
8209,4,4,374.11,0,1,0,1,1,1,0
8210,1,3,311.47,1,0,0,0,2,1,0
8211,2,5,505.96,1,1,2,1,2,0,0
8212,9,3,237.21,0,1,2,0,1,2,0
8213,6,3,323.96,0,1,1,0,1,2,0
8214,1,3,332.65,0,1,0,1,1,1,0
8215,5,3,264.28,0,1,1,1,0,1,0
8216,10,1,29.99,0,1,1,1,1,1,0
8217,6,1,68.67,0,1,1,1,0,1,1
8218,1,3,323.24,0,1,0,0,2,0,0
8219,3,3,212.28,1,0,2,0,1,1,0
8220,10,1,44.89,1,0,0,1,0,2,0
8221,1,5,526.31,0,1,0,1,2,2,0
8222,9,3,294.5,1,0,0,1,2,1,0
8223,11,3,314.62,1,1,0,0,1,2,0
8224,4,3,265.6,0,1,1,1,1,0,0
8225,4,2,184.63,0,1,0,0,1,2,0
8226,9,3,221.4,1,0,1,0,0,2,0
8227,4,1,29.99,0,1,0,0,1,0,0
8228,3,3,213.96,1,0,0,0,0,1,0
8229,2,2,125.95,0,1,1,1,1,0,0
8230,10,1,59.49,1,0,1,1,0,0,0
8231,10,1,94.93,1,0,1,1,0,0,0
8232,1,5,617.04,1,1,0,1,0,1,0
8233,1,5,673.01,0,1,1,1,0,2,0
8234,2,2,110.37,0,1,1,1,1,2,0
8235,2,4,370.97,1,0,2,0,0,0,0
8236,12,1,29.99,0,1,0,1,0,2,0
8237,9,1,29.99,0,1,0,1,1,2,0
8238,3,1,99.94,0,1,0,1,1,2,0
8239,11,1,80.86,0,1,1,0,1,0,0
8240,9,2,124.83,1,0,0,1,0,1,0
8241,4,5,518.09,1,1,1,1,0,2,0
8242,10,1,56.98,0,1,1,1,0,0,0
8243,10,2,181.96,0,1,1,0,1,0,0
8244,9,4,450.66,1,0,2,1,1,0,0
8245,6,2,132.38,0,1,0,0,0,0,0
8246,1,3,320.31,1,1,0,0,1,1,0
8247,2,3,283.42,1,0,1,0,0,0,0
8248,12,2,118.4,0,1,0,0,1,2,0
8249,10,3,261.42,1,0,1,1,0,1,0
8250,11,2,137.94,0,1,0,1,1,2,0
8251,1,1,72.02,1,0,1,0,0,2,0
8252,2,4,375.17,1,1,0,0,0,2,0
8253,9,2,137.02,0,1,1,1,1,0,0
8254,9,5,513.75,1,1,1,1,2,2,0
8255,1,1,29.99,0,1,1,0,0,2,0
8256,11,2,181.79,0,1,0,1,0,2,0
8257,3,1,57.3,0,1,1,0,1,0,0
8258,3,5,658.93,1,1,1,1,1,1,0
8259,2,3,300.65,1,0,1,0,2,2,0
8260,2,4,404.4,1,0,2,0,1,2,0
8261,3,2,134.8,1,0,0,1,0,1,0
8262,8,1,29.99,0,1,1,1,0,0,0
8263,3,1,31.14,0,1,0,1,1,1,0
8264,9,1,39.07,0,1,1,0,1,0,0
8265,2,1,59.49,1,0,0,0,1,2,0
8266,3,3,232.67,1,1,0,1,1,1,0
8267,2,4,377.5,1,0,0,0,0,0,0
8268,2,1,29.99,0,1,0,0,1,2,0
8269,7,1,66.76,1,0,1,1,1,2,0
8270,1,7,1167.99,0,1,1,1,1,2,0
8271,10,1,91.35,0,1,1,1,1,0,0
8272,6,1,92.95,0,1,1,0,0,0,0
8273,2,4,414.23,1,1,0,1,2,0,0
8274,10,3,247.71,0,1,0,0,1,2,0
8275,4,3,257.32,0,1,1,1,0,2,0
8276,5,1,29.99,1,0,2,0,0,2,0
8277,9,3,288.23,0,1,1,0,2,1,1
8278,4,4,407.04,0,1,0,1,2,2,0
8279,5,1,48.9,1,0,1,0,1,2,0
8280,4,1,29.99,1,0,1,0,0,1,0
8281,10,1,40.14,0,1,2,0,1,1,0
8282,2,1,99.84,1,0,0,1,0,2,0
8283,10,1,29.99,1,0,0,0,1,2,0
8284,4,1,29.99,1,0,1,0,0,0,0
8285,6,2,115.86,0,1,1,1,1,1,0
8286,3,2,141.28,0,1,0,1,0,0,0
8287,1,1,79.01,1,0,1,1,1,0,0
8288,1,3,317.7,0,1,1,0,0,2,0
8289,9,2,150.82,0,1,0,0,1,0,0
8290,5,4,401.16,0,1,0,0,1,0,0
8291,10,1,85.86,0,1,0,1,0,1,0
8292,7,2,148.98,1,0,1,0,0,1,0
8293,8,1,97.41,0,1,1,1,1,1,0
8294,2,3,230.45,0,1,2,0,0,0,0
8295,1,5,673.9,0,1,0,1,0,1,0
8296,8,1,41.81,1,0,2,0,0,1,0
8297,7,1,87.48,0,1,1,0,0,2,0
8298,10,2,168.5,0,1,0,0,1,0,0
8299,10,2,130.49,1,0,0,0,1,2,0
8300,10,1,51.46,0,1,1,1,1,0,0
8301,10,1,57.83,1,0,1,1,0,2,0
8302,6,1,29.99,0,1,1,1,1,0,0
8303,8,3,335.32,1,0,1,1,0,0,0
8304,2,1,30.77,0,1,1,1,0,1,0
8305,1,1,70.38,0,1,1,1,1,1,0
8306,8,1,50.07,0,1,1,1,1,2,0
8307,3,3,255.53,0,1,1,0,2,0,0
8308,8,4,381.69,0,1,0,0,0,1,0
8309,3,3,308.86,1,1,2,0,1,1,0
8310,3,1,50.89,1,0,0,1,0,2,0
8311,3,3,301.41,1,0,2,0,0,0,0
8312,5,1,39.98,0,1,1,1,1,0,0
8313,1,3,209.13,0,1,1,0,1,2,0
8314,12,5,577.27,0,1,1,1,1,1,0
8315,2,5,601.92,0,1,1,1,2,2,0
8316,1,1,89.42,0,1,0,1,0,0,0
8317,2,4,496.71,0,1,1,0,2,2,0
8318,3,2,147.58,0,1,2,1,1,0,0
8319,12,1,29.99,0,1,1,1,0,2,0
8320,5,1,46.68,0,1,1,1,0,0,0
8321,10,4,469.34,1,1,1,1,1,1,0
8322,5,1,29.99,1,0,2,0,0,0,0
8323,7,6,958.69,0,1,0,1,2,1,0
8324,4,1,59.5,0,1,1,0,0,1,0
8325,1,4,442.38,1,1,1,0,2,1,0
8326,10,2,116.09,1,0,0,1,1,0,0
8327,3,1,60.98,0,1,0,0,1,2,0
8328,2,2,113.26,1,0,2,1,0,1,0
8329,11,5,509.81,1,0,1,1,2,1,0
8330,3,1,65.57,0,1,0,1,1,2,0
8331,1,3,255.71,1,0,1,0,2,2,0
8332,9,2,161.57,1,0,1,0,0,0,0
8333,2,5,601.2,1,0,2,1,2,1,0
8334,1,1,29.99,1,0,0,1,0,0,0
8335,8,5,714.92,1,0,0,1,1,0,0
8336,12,3,237.03,1,1,1,0,0,2,0
8337,4,4,448.49,0,1,1,1,2,1,0
8338,1,4,382.62,1,0,1,1,2,1,0
8339,3,2,137.59,1,0,0,1,1,1,0
8340,9,2,149.2,0,1,1,1,0,0,0
8341,7,4,486.01,1,1,2,1,2,0,0
8342,8,3,303.08,0,1,0,0,1,1,0
8343,4,1,72.38,1,0,2,1,0,2,0
8344,10,1,29.99,1,0,1,1,0,1,0
8345,7,2,141.51,1,0,0,0,1,0,0
8346,3,4,465.82,1,0,0,0,1,0,0
8347,3,1,37.38,1,0,1,0,0,1,0
8348,10,1,52.27,0,1,0,1,0,1,1
8349,10,1,40.3,0,1,1,0,0,1,0
8350,7,4,422.92,1,0,1,1,2,1,0
8351,10,3,255.13,0,1,1,1,1,0,0
8352,3,4,465.79,0,1,1,0,0,2,0
8353,8,2,152.06,1,0,1,0,1,1,0
8354,8,1,65.12,1,0,1,1,0,1,0
8355,6,2,146.41,1,0,1,0,1,1,0
8356,5,4,413.79,1,0,0,0,1,1,0
8357,6,1,67.49,0,1,1,0,1,2,0
8358,6,1,32.06,0,1,0,1,0,1,0
8359,10,1,95.1,1,0,1,1,0,1,0
8360,2,1,97.35,0,1,0,0,0,0,0
8361,9,2,157.99,0,1,1,0,1,1,0
8362,5,1,79.04,1,0,1,0,0,2,0
8363,5,2,118.18,1,0,1,1,1,1,0
8364,4,1,47.7,0,1,0,1,0,0,0
8365,10,1,29.99,1,0,1,1,1,2,0
8366,4,1,29.99,0,1,1,1,0,2,0
8367,2,1,66.2,0,1,1,0,0,2,0
8368,4,3,308.01,1,1,0,1,2,1,0
8369,1,3,303.44,0,1,0,0,1,1,0
8370,2,3,310.51,1,0,1,1,2,2,0
8371,2,5,561.5,1,0,1,1,1,0,0
8372,1,1,29.99,1,0,1,1,0,1,0
8373,10,1,29.99,0,1,1,0,0,0,0
8374,5,1,55.0,1,0,0,1,1,0,0
8375,10,2,143.16,0,1,0,1,0,0,0
8376,7,1,29.99,0,1,2,1,1,1,0
8377,10,2,144.44,0,1,1,1,0,2,0
8378,7,1,46.86,1,0,1,1,0,1,0
8379,3,4,360.49,1,0,0,1,2,0,0
8380,5,2,110.86,0,1,2,1,0,1,0
8381,10,2,123.94,1,0,1,1,1,1,0
8382,3,1,75.94,1,0,2,0,0,1,0
8383,1,3,278.38,1,0,2,1,1,1,0
8384,5,3,348.24,1,0,0,0,0,0,0
8385,9,2,135.37,1,0,1,1,0,0,0
8386,6,2,115.49,1,0,1,1,0,2,0
8387,9,4,498.97,0,1,0,0,2,2,0
8388,4,4,380.57,1,1,0,1,1,0,0
8389,5,2,151.59,1,0,0,0,1,2,0
8390,11,2,143.62,1,0,2,0,0,2,0
8391,5,1,39.52,1,0,1,1,1,1,0
8392,6,2,154.95,1,0,1,0,1,0,0
8393,9,1,68.67,0,1,1,1,0,1,0
8394,8,3,219.97,1,1,0,1,0,0,0
8395,3,2,150.73,0,1,1,0,0,0,0
8396,10,4,363.24,1,0,1,0,0,1,0
8397,7,2,141.24,1,0,1,0,1,0,0
8398,12,1,97.16,0,1,1,0,1,2,0
8399,2,2,101.88,1,0,0,1,0,0,0
8400,1,2,103.41,1,0,0,0,0,2,0
8401,11,1,96.15,0,1,1,1,0,0,0
8402,12,1,38.26,0,1,1,0,1,0,0
8403,7,4,390.14,0,1,0,1,1,1,0
8404,5,2,185.94,0,1,0,1,0,0,0
8405,8,2,190.89,1,0,1,1,1,0,0
8406,10,2,173.07,0,1,1,0,0,2,0
8407,9,3,224.62,0,1,1,0,2,1,0
8408,12,4,451.36,0,1,2,1,0,2,0
8409,4,2,166.81,0,1,2,0,0,1,0
8410,11,2,181.14,0,1,2,0,1,0,0
8411,3,2,186.98,1,0,0,1,1,2,0
8412,5,1,29.99,0,1,0,1,0,0,0
8413,9,1,35.94,1,0,1,1,1,2,0
8414,4,2,133.06,1,0,1,1,1,2,0
8415,1,3,265.76,1,0,1,0,1,1,0
8416,5,1,55.16,1,0,0,1,1,1,0
8417,2,5,506.78,0,1,2,1,1,2,0
8418,6,3,288.1,1,0,1,1,1,0,1
8419,2,3,337.47,0,1,1,0,1,0,0
8420,1,1,29.99,1,0,0,1,0,2,0
8421,5,5,652.17,0,1,1,1,2,1,0
8422,3,4,360.31,0,1,0,0,1,0,0
8423,1,2,181.98,0,1,0,1,0,1,0
8424,2,1,29.99,0,1,2,0,0,1,0
8425,10,1,29.99,0,1,1,1,1,1,0
8426,10,3,222.26,1,1,2,1,1,0,0
8427,10,3,204.71,0,1,0,0,0,0,0
8428,1,7,1425.75,1,1,0,1,2,2,0
8429,1,5,559.84,0,1,0,1,2,2,0
8430,8,1,90.87,1,0,1,1,1,0,0
8431,7,1,63.19,1,0,2,0,0,1,0
8432,6,3,249.74,1,0,1,0,1,0,0
8433,2,5,663.23,1,1,2,1,2,0,0
8434,9,2,190.68,0,1,0,0,0,1,0
8435,3,3,330.0,0,1,2,1,0,2,0
8436,11,1,29.99,0,1,1,0,1,2,0
8437,9,6,903.2,0,1,0,1,2,2,0
8438,5,2,170.91,0,1,0,0,1,2,0
8439,6,6,840.91,1,0,0,1,2,1,0
8440,1,3,325.92,1,0,2,0,0,1,0
8441,3,3,287.22,0,1,0,0,0,2,0
8442,8,1,42.82,0,1,0,1,0,0,0
8443,5,5,606.59,1,1,1,1,1,1,0
8444,1,4,491.67,0,1,0,0,1,2,0
8445,3,5,719.16,1,0,1,1,1,1,0
8446,1,5,543.04,0,1,0,1,1,0,0
8447,2,1,88.67,1,0,1,1,0,2,0
8448,2,1,29.99,1,0,1,1,1,2,0
8449,9,1,29.99,1,0,1,0,0,0,0
8450,8,3,244.94,1,0,1,0,1,2,0
